UniqueID,appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
6080,300900,Hippocampal: The White Sofa,game,4.99,5/27/2014 0:00,-1,0,0
6081,300910,Monster Challenge Circus,game,4.99,5/15/2014 0:00,-1,0,0
6082,301050,Night Shift,game,4.99,2/23/2015 0:00,-1,0,0
6083,301250,SPORT1 Live : Duel,game,4.99,5/30/2014 0:00,-1,0,1
6084,301300,Chicken Invaders 4,game,4.99,06/06/2014 00:00,-1,0,1
6085,301420,Third Eye Crime,game,4.99,7/23/2014 0:00,-1,0,0
6086,301460,Electronic Super Joy: Groove City,game,4.99,06/06/2014 00:00,-1,0,0
6087,301540,Rhythm Destruction,game,4.99,6/16/2014 0:00,-1,0,0
6088,301670,Salammbô: Battle for Carthage,game,4.99,5/30/2014 0:00,77,0,0
6089,302010,The Blue Flamingo,game,4.99,11/18/2014 0:00,55,0,0
6090,302160,The Egyptian Prophecy: The Fate of Ramses,game,4.99,06/06/2014 00:00,-1,0,0
6091,302180,Voyage: Journey to the Moon,game,4.99,8/29/2014 0:00,-1,0,0
6092,302190,Amerzone: The Explorer’s Legacy,game,4.99,8/22/2014 0:00,-1,0,0
6093,302250,Manhunter,game,4.99,5/30/2014 0:00,-1,0,0
6094,302260,Truffle Saga,game,4.99,06/06/2014 00:00,-1,0,0
6095,302390,Necronomicon: The Dawning of Darkness,game,4.99,07/11/2014 00:00,-1,0,0
6096,302460,I Am Vegend - Zombiegeddon,game,4.99,5/22/2014 0:00,-1,0,0
6097,302690,Metal Dead,game,4.99,10/06/2014 00:00,-1,0,0
6098,302910,The House,game,4.99,07/01/2014 00:00,-1,17,0
6099,302970,Radiant Defense,game,4.99,07/11/2014 00:00,-1,0,0
6100,303340,Concursion,game,4.99,06/06/2014 00:00,66,0,0
6101,303840,Point Perfect,game,4.99,7/17/2014 0:00,-1,0,0
6102,303940,CAPSULE,game,4.99,5/29/2014 0:00,-1,0,0
6103,304410,Hexcells Infinite,game,4.99,09/01/2014 00:00,-1,0,0
6104,305390,World War 2: Time of Wrath,game,4.99,06/06/2014 00:00,-1,0,1
6105,306410,Crystals of Time,game,4.99,6/13/2014 0:00,-1,0,0
6106,306490,Railroad Pioneer,game,4.99,07/01/2014 00:00,50,0,1
6107,306520,Ford Street Racing,game,4.99,09/09/2014 00:00,-1,0,0
6108,307070,Memories of a Vagabond,game,4.99,07/07/2014 00:00,-1,0,0
6109,307170,Borealis,game,4.99,09/02/2014 00:00,-1,0,0
6110,307270,Super Lemonade Factory,game,4.99,07/09/2014 00:00,-1,0,0
6111,307410,Martial Arts: Capoeira,game,4.99,06/12/2014 00:00,-1,0,1
6112,307560,Run For Rum,game,4.99,07/02/2014 00:00,-1,0,0
6113,307760,Zoo Park,game,4.99,6/13/2014 0:00,-1,0,0
6114,308360,LogiGun,game,4.99,7/22/2014 0:00,-1,0,0
6115,308440,Pushcat,game,4.99,01/12/2015 00:00,-1,0,0
6116,308460,War in a Box: Paper Tanks,game,4.99,07/04/2014 00:00,-1,0,0
6117,310070,The Nightmare Cooperative,game,4.99,7/16/2014 0:00,-1,0,0
6118,310970,Legions of Ashworld,game,4.99,07/04/2014 00:00,-1,0,0
6119,311060,Battle Mages: Sign of Darkness,game,4.99,7/24/2014 0:00,-1,0,0
6120,311820,RC Mini Racers,game,4.99,7/16/2015 0:00,-1,0,0
6121,311870,Super Trench Attack!,game,4.99,7/24/2014 0:00,-1,0,0
6122,312270,Siege of Inaolia,game,4.99,11/14/2014 0:00,-1,0,0
6123,312400,Frontline : Longest Day,game,4.99,12/09/2014 00:00,-1,0,0
6124,313190,Pacific Liberation Force,game,4.99,9/16/2014 0:00,-1,0,0
6125,313210,Alpha Zylon,game,4.99,7/15/2014 0:00,-1,0,0
6126,313330,4x4 Dream Race,game,4.99,7/15/2014 0:00,-1,0,0
6127,313480,Blitzkrieg Anthology,game,4.99,9/16/2014 0:00,-1,0,0
6128,313500,Blitzkrieg 2 Anthology,game,4.99,9/16/2014 0:00,75,0,0
6129,313620,The Terminal 2,game,4.99,08/08/2014 00:00,-1,0,0
6130,313980,Proxy Blade Zero,game,4.99,7/28/2014 0:00,-1,0,0
6131,314570,The Sun at Night,game,4.99,08/01/2014 00:00,59,0,0
6132,314950,Spectre,game,4.99,11/03/2014 00:00,-1,0,1
6133,315110,Woah Dave!,game,4.99,10/30/2014 0:00,-1,0,0
6134,315260,Space Hack,game,4.99,08/05/2014 00:00,63,0,0
6135,315450,Bliss,game,4.99,12/08/2014 00:00,-1,0,0
6136,315480,The Escapist,game,4.99,9/15/2014 0:00,-1,0,0
6137,315550,Taxi,game,4.99,8/22/2014 0:00,-1,0,0
6138,315600,Ford Racing 3,game,4.99,09/09/2014 00:00,-1,0,0
6139,315740,Ford Racing Off Road,game,4.99,09/09/2014 00:00,-1,0,0
6140,315850,Amazing Princess Sarah,game,4.99,8/18/2014 0:00,-1,0,0
6141,315920,Stonerid,game,4.99,8/15/2014 0:00,-1,0,0
6142,316080,Parcel,game,4.99,4/22/2015 0:00,-1,0,0
6143,316430,Battle of Empires : 1914-1918,game,4.99,7/22/2015 0:00,-1,0,1
6144,316660,Toast Time,game,4.99,8/27/2014 0:00,-1,0,0
6145,316740,Biglands: A Game Made By Kids,game,4.99,8/25/2014 0:00,-1,0,0
6146,317020,Pajama Sam: Games to Play on Any Day,game,4.99,10/23/2014 0:00,-1,0,0
6147,317920,Hills Of Glory 3D,game,4.99,5/28/2015 0:00,-1,0,0
6148,317940,Karmaflow: The Rock Opera Videogame - Act I & Act II,game,4.99,05/06/2015 00:00,47,0,0
6149,318440,Cubesis,game,4.99,8/22/2014 0:00,-1,0,0
6150,318560,Unlimited Escape 2,game,4.99,4/22/2015 0:00,-1,0,0
6151,318570,Hunters Of The Dead,game,4.99,09/04/2014 00:00,-1,0,0
6152,318690,Cargo 3,game,4.99,12/08/2014 00:00,-1,17,0
6153,319300,Trainz Trouble,game,4.99,8/26/2014 0:00,-1,0,0
6154,319510,Five Nights at Freddy's,game,4.99,8/19/2014 0:00,78,0,0
6155,319630,Life Is Strange™,game,4.99,1/29/2015 0:00,-1,17,0
6156,320310,World Truck Racing,game,4.99,9/16/2014 0:00,-1,0,0
6157,320320,Darkstone,game,4.99,9/25/2014 0:00,-1,0,0
6158,320400,Magnifico,game,4.99,12/02/2014 00:00,-1,0,0
6159,320670,Season Match 3 - Curse of the Witch Crow,game,4.99,10/30/2014 0:00,-1,0,0
6160,321450,Aquadelic GT,game,4.99,3/25/2015 0:00,-1,0,0
6161,321600,The Flying Dutchman,game,4.99,09/12/2014 00:00,-1,0,0
6162,321610,Demonlisher,game,4.99,9/16/2014 0:00,-1,0,0
6163,322030,Unlimited Escape,game,4.99,02/05/2015 00:00,-1,0,0
6164,322430,Bubonic: Outbreak,game,4.99,02/12/2016 00:00,-1,0,0
6165,322980,Gods vs Humans,game,4.99,10/10/2014 00:00,-1,0,0
6166,323020,Destructamundo,game,4.99,1/28/2015 0:00,-1,0,0
6167,323250,Hexus,game,4.99,9/17/2014 0:00,-1,0,0
6168,323260,Robin's Island Adventure,game,4.99,9/17/2014 0:00,-1,0,0
6169,323270,Jane Angel: Templar Mystery,game,4.99,9/17/2014 0:00,-1,0,0
6170,323280,Sea Legends: Phantasmal Light Collector's Edition,game,4.99,9/17/2014 0:00,-1,0,0
6171,323610,911: First Responders®,game,4.99,9/25/2014 0:00,-1,0,1
6172,324070,iO,game,4.99,12/05/2014 00:00,-1,0,0
6173,324120,Verde Station,game,4.99,12/18/2014 0:00,-1,0,0
6174,324170,Pyrite Heart,game,4.99,9/25/2014 0:00,-1,17,0
6175,324400,Pocket God vs Desert Ashes,game,4.99,8/19/2015 0:00,-1,0,1
6176,324420,Desert Ashes,game,4.99,11/10/2014 00:00,-1,0,1
6177,324750,StuntMANIA Reloaded,game,4.99,11/13/2014 0:00,-1,0,0
6178,324760,Monster Truck Destruction,game,4.99,07/10/2015 00:00,-1,0,1
6179,325090,Deep Dungeons of Doom,game,4.99,10/14/2014 0:00,-1,0,0
6180,325150,Run or Die,game,4.99,12/11/2014 00:00,-1,0,0
6181,325870,Clash of Puppets,game,4.99,12/16/2014 0:00,-1,0,0
6182,326120,Horizon Shift,game,4.99,5/29/2015 0:00,-1,0,0
6183,326470,Space Warp,game,4.99,11/04/2014 00:00,-1,0,0
6184,327210,Cheesecake Cool Conrad,game,4.99,10/08/2014 00:00,-1,0,0
6185,327410,A Bird Story,game,4.99,11/07/2014 00:00,66,0,0
6186,327450,Ballads of Reemus: When the Bed Bites,game,4.99,4/27/2015 0:00,-1,0,0
6187,328670,Deer Hunt Legends,game,4.99,1/16/2015 0:00,-1,0,1
6188,328740,Bit Odyssey,game,4.99,1/20/2015 0:00,-1,0,0
6189,328780,Vampires: Guide Them to Safety!,game,4.99,10/22/2014 0:00,-1,0,0
6190,329310,Tile Miner,game,4.99,10/24/2014 0:00,-1,0,0
6191,329320,QbQbQb,game,4.99,10/29/2014 0:00,-1,0,0
6192,329690,BasketBelle,game,4.99,12/09/2014 00:00,-1,0,0
6193,330110,Wild Frontera,game,4.99,4/21/2015 0:00,-1,0,1
6194,330350,Robotex,game,4.99,11/19/2014 0:00,-1,0,0
6195,330370,Reload,game,4.99,2/13/2015 0:00,-1,0,0
6196,330450,Runes of Brennos,game,4.99,10/16/2015 0:00,-1,0,1
6197,330470,Over The Void,game,4.99,11/11/2014 00:00,-1,0,0
6198,330500,planktOs,game,4.99,02/03/2016 00:00,-1,0,0
6199,330580,Shark Attack Deathmatch 2,game,4.99,5/28/2015 0:00,-1,0,1
6200,330620,It's A Wipe!,game,4.99,12/11/2014 00:00,-1,0,0
6201,331200,Grass Simulator,game,4.99,04/01/2015 00:00,-1,0,1
6202,331650,Carmageddon TDR 2000,game,4.99,12/04/2014 00:00,-1,0,1
6203,331790,Data Hacker: Reboot,game,4.99,4/17/2015 0:00,-1,0,0
6204,332400,Girlfriend Rescue,game,4.99,07/10/2015 00:00,-1,0,0
6205,332480,Phoenix Force,game,4.99,11/13/2014 0:00,-1,0,0
6206,332540,We Slay Monsters,game,4.99,11/17/2014 0:00,-1,0,0
6207,332580,Mimpi,game,4.99,1/20/2015 0:00,-1,0,0
6208,332880,Don't Shoot Yourself!,game,4.99,04/10/2015 00:00,-1,0,0
6209,333120,Inside The Gear,game,4.99,11/21/2014 0:00,-1,0,0
6210,333330,Song of the Myrne: What Lies Beneath,game,4.99,1/13/2015 0:00,-1,0,1
6211,333740,The Falling Sun,game,4.99,04/07/2015 00:00,-1,0,0
6212,333870,Feel-A-Maze,game,4.99,11/25/2014 0:00,-1,0,0
6213,334230,Town of Salem,game,4.99,12/15/2014 0:00,-1,0,1
6214,334300,Fake Colours,game,4.99,01/01/2015 00:00,-1,0,0
6215,334560,Square Heroes,game,4.99,04/09/2015 00:00,-1,0,1
6216,334830,Entropy Rising,game,4.99,11/20/2015 0:00,-1,0,0
6217,334840,Drive to Hell,game,4.99,1/30/2015 0:00,-1,0,0
6218,335010,Steam and Metal,game,4.99,02/09/2015 00:00,-1,0,0
6219,335050,World Of Leaders,game,4.99,12/17/2014 0:00,-1,0,0
6220,335080,Biology Battle,game,4.99,1/21/2015 0:00,-1,0,0
6221,335220,But to Paint a Universe,game,4.99,1/15/2015 0:00,-1,0,0
6222,335570,Back To Life 3,game,4.99,12/16/2014 0:00,-1,0,0
6223,335840,Goats On A Bridge,game,4.99,02/06/2015 00:00,-1,0,0
6224,335890,Nanofights,game,4.99,12/11/2014 00:00,-1,0,1
6225,336060,Raptor: Call of The Shadows - 2015 Edition,game,4.99,2/13/2015 0:00,-1,0,0
6226,336110,Bloody Streets,game,4.99,03/12/2015 00:00,-1,0,0
6227,336160,Monsters!,game,4.99,09/01/2015 00:00,-1,0,0
6228,336230,Way to Go!,game,4.99,06/08/2015 00:00,-1,0,0
6229,336760,Pilot Brothers,game,4.99,12/18/2014 0:00,-1,0,0
6230,336770,Pilot Brothers 2,game,4.99,12/31/2014 0:00,-1,0,0
6231,336780,Pilot Brothers 3: Back Side of the Earth,game,4.99,1/22/2015 0:00,-1,0,0
6232,337110,Bard to the Future,game,4.99,2/27/2015 0:00,-1,0,0
6233,337210,Royal Bounty HD,game,4.99,08/10/2015 00:00,-1,0,0
6234,337220,Guild Commander,game,4.99,1/23/2015 0:00,-1,0,0
6235,337270,Ostrich Island,game,4.99,01/08/2015 00:00,-1,0,0
6236,337420,Final Dusk,game,4.99,12/12/2014 00:00,-1,0,0
6237,337450,Dream Tale,game,4.99,12/16/2014 0:00,-1,0,0
6238,337700,SCS deORBIT,game,4.99,8/17/2015 0:00,-1,0,0
6239,338120,Marble Duel,game,4.99,11/12/2015 00:00,-1,0,0
6240,338190,Just Get Through,game,4.99,1/30/2015 0:00,-1,0,0
6241,338260,Usagi Yojimbo: Way of the Ronin,game,4.99,1/30/2015 0:00,-1,0,0
6242,338420,Alum,game,4.99,5/15/2015 0:00,-1,0,0
6243,338960,Rescue Team,game,4.99,2/19/2015 0:00,-1,0,0
6244,339290,Castle,game,4.99,01/07/2015 00:00,-1,0,0
6245,339320,Snake Blocks,game,4.99,12/21/2015 0:00,-1,0,0
6246,339350,Choice of Robots,game,4.99,12/19/2014 0:00,-1,0,0
6247,339500,Blasted Fortress,game,4.99,01/08/2015 00:00,-1,0,0
6248,339560,Man Alive,game,4.99,5/25/2015 0:00,-1,0,0
6249,340030,Dungeon of gain,game,4.99,01/02/2015 00:00,-1,0,0
6250,340050,Survivalist,game,4.99,1/30/2015 0:00,-1,0,0
6251,340200,Bloop,game,4.99,1/16/2015 0:00,-1,0,0
6252,340300,Teddy Floppy Ear - Mountain Adventure,game,4.99,01/09/2015 00:00,-1,0,0
6253,340310,Teddy Floppy Ear - Kayaking,game,4.99,1/16/2015 0:00,-1,0,0
6254,340320,Sinless + OST,game,4.99,12/16/2015 0:00,-1,0,0
6255,340390,Abomination Tower,game,4.99,2/13/2015 0:00,-1,0,0
6256,340450,Crashed Lander,game,4.99,02/04/2015 00:00,-1,0,0
6257,340480,Project Green Beat,game,4.99,1/16/2015 0:00,-1,0,1
6258,340520,Tallowmere,game,4.99,03/03/2015 00:00,-1,0,0
6259,340570,WolfWars,game,4.99,01/02/2015 00:00,-1,0,1
6260,340600,The Depths of Tolagal,game,4.99,01/05/2015 00:00,-1,0,0
6261,340750,Gunslugs 2,game,4.99,1/14/2015 0:00,-1,0,0
6262,340830,Razenroth,game,4.99,8/28/2015 0:00,-1,0,0
6263,340920,Siege of Turtle Enclave,game,4.99,2/13/2015 0:00,-1,0,0
6264,341080,NeXus: One Core,game,4.99,2/26/2015 0:00,-1,0,0
6265,341270,Samphi,game,4.99,3/18/2016 0:00,-1,0,0
6266,341460,Fallen Temple,game,4.99,04/05/2016 00:00,-1,0,0
6267,341550,Super Cyborg,game,4.99,07/08/2015 00:00,-1,0,0
6268,341690,The Great Fusion,game,4.99,2/25/2015 0:00,-1,0,0
6269,341780,Chronicles of a Dark Lord: Episode II War of The Abyss,game,4.99,1/16/2015 0:00,-1,0,0
6270,341860,SickBrick,game,4.99,1/30/2015 0:00,-1,0,0
6271,342250,Aspectus: Rinascimento Chronicles,game,4.99,05/04/2015 00:00,-1,0,0
6272,342610,HyperRogue,game,4.99,1/16/2015 0:00,-1,0,1
6273,343000,The Mystery of the Druids,game,4.99,04/07/2015 00:00,-1,0,0
6274,343100,Overture,game,4.99,02/02/2015 00:00,76,0,0
6275,343120,Motorbike,game,4.99,1/19/2015 0:00,-1,0,1
6276,343250,Gene,game,4.99,1/30/2015 0:00,-1,0,0
6277,343410,inSynch,game,4.99,9/30/2015 0:00,-1,0,0
6278,343430,Hypnosis,game,4.99,1/28/2015 0:00,-1,0,0
6279,343440,Crash Drive 2,game,4.99,5/28/2015 0:00,-1,0,1
6280,343770,Rotieer,game,4.99,03/05/2015 00:00,-1,0,0
6281,344220,Janky Tanks,game,4.99,02/12/2015 00:00,-1,0,1
6282,344500,Three Fourths Home: Extended Edition,game,4.99,3/20/2015 0:00,77,0,0
6283,345090,Ancient Planet,game,4.99,02/03/2015 00:00,-1,0,0
6284,345130,Dark Matter,game,4.99,2/27/2015 0:00,-1,0,0
6285,345640,Block Legend DX,game,4.99,2/24/2015 0:00,-1,0,1
6286,345750,Idol Hands,game,4.99,2/18/2015 0:00,-1,0,0
6287,345790,Bridge Creator 2015,game,4.99,1/26/2015 0:00,-1,0,0
6288,346160,Barter Empire,game,4.99,02/06/2015 00:00,-1,0,0
6289,346200,Drew and the Floating Labyrinth,game,4.99,02/04/2015 00:00,-1,0,0
6290,346270,Fortune's Tavern - The Fantasy Tavern Simulator,game,4.99,03/05/2015 00:00,-1,0,0
6291,346300,Containment Protocol,game,4.99,8/31/2015 0:00,-1,0,0
6292,346340,Gran Vitreous,game,4.99,5/20/2015 0:00,-1,0,0
6293,346630,Plazma Being,game,4.99,02/09/2015 00:00,-1,0,0
6294,346780,Luminosity,game,4.99,04/09/2015 00:00,-1,0,0
6295,346810,Pre-Civilization Marble Age,game,4.99,03/04/2015 00:00,-1,0,0
6296,347030,The Bluecoats: North vs South,game,4.99,02/02/2015 00:00,-1,0,1
6297,347430,Frankenstein: Master of Death,game,4.99,03/09/2015 00:00,-1,0,0
6298,347480,Super Pixalo,game,4.99,02/03/2015 00:00,-1,0,0
6299,347510,Rats - Time is running out!,game,4.99,8/19/2015 0:00,-1,0,0
6300,348000,Datswer,game,4.99,02/04/2015 00:00,-1,0,0
6301,348290,Hospital Manager,game,4.99,3/25/2015 0:00,-1,0,0
6302,348300,Chip's Challenge 2,game,4.99,5/28/2015 0:00,-1,0,0
6303,348650,The Asskickers-Steam Edition,game,4.99,02/06/2015 00:00,-1,0,0
6304,348870,Night Mysteries: The Amphora Prisoner,game,4.99,2/26/2015 0:00,-1,0,0
6305,349020,Hyperspace Pinball,game,4.99,9/30/2015 0:00,-1,0,0
6306,349260,BlastZone 2,game,4.99,2/19/2015 0:00,-1,0,1
6307,349500,Cubicle Quest,game,4.99,2/25/2015 0:00,-1,0,0
6308,349650,Tokyo Hosto,game,4.99,06/02/2015 00:00,-1,0,0
6309,349680,Supercharged Robot VULKAISER,game,4.99,06/04/2015 00:00,-1,0,0
6310,349690,ARMED SEVEN,game,4.99,03/06/2015 00:00,67,0,0
6311,349760,Snail Bob 2: Tiny Troubles,game,4.99,9/24/2015 0:00,-1,0,0
6312,349980,Gremlin Invasion: Survivor,game,4.99,05/01/2015 00:00,-1,0,0
6313,350220,Dead Sea,game,4.99,3/25/2015 0:00,-1,0,1
6314,350710,Wizards' Clash,game,4.99,09/04/2015 00:00,-1,0,0
6315,351060,Outpost 13,game,4.99,10/26/2015 0:00,-1,18,0
6316,351290,Survival: Postapocalypse Now,game,4.99,4/16/2015 0:00,-1,0,1
6317,351420,Veteran Combat,game,4.99,2/16/2015 0:00,-1,0,0
6318,351860,Cultures - Northland,game,4.99,3/26/2015 0:00,-1,0,1
6319,351870,Cultures - 8th Wonder of the World,game,4.99,3/26/2015 0:00,-1,0,1
6320,352130,Locoland,game,4.99,5/28/2015 0:00,-1,0,0
6321,352530,Poppy Kart,game,4.99,10/09/2015 00:00,-1,13,0
6322,353070,Ghost Encounters: Deadwood - Collector's Edition,game,4.99,3/13/2015 0:00,-1,0,0
6323,353090,Chicken Invaders 5,game,4.99,3/13/2015 0:00,-1,0,1
6324,353260,Snails,game,4.99,05/04/2015 00:00,-1,0,0
6325,353280,Metamorphabet,game,4.99,4/29/2015 0:00,-1,0,0
6326,353550,House of Caravan,game,4.99,4/16/2015 0:00,-1,0,0
6327,353940,Aces of the Luftwaffe,game,4.99,05/08/2015 00:00,-1,0,0
6328,354240,"Please, Don’t Touch Anything",game,4.99,3/26/2015 0:00,-1,0,0
6329,354730,Deadly Sin,game,4.99,3/27/2015 0:00,-1,0,0
6330,354810,Coated,game,4.99,8/25/2015 0:00,-1,0,0
6331,354930,Slinki,game,4.99,4/15/2015 0:00,-1,0,0
6332,354950,East Tower - Akio,game,4.99,4/27/2015 0:00,-1,15,0
6333,355090,Second Coming: Tactical Training,game,4.99,4/30/2015 0:00,-1,0,1
6334,355100,Dungeon Crawlers HD,game,4.99,06/01/2015 00:00,-1,0,0
6335,355430,//SNOWFLAKE TATTOO//,game,4.99,3/27/2015 0:00,-1,0,0
6336,355520,The Albino Hunter,game,4.99,03/11/2015 00:00,-1,0,0
6337,355570,ENIGMA : An Illusion Named Family,game,4.99,3/19/2015 0:00,-1,0,0
6338,355650,Pirates vs Corsairs: Davy Jones's Gold,game,4.99,3/16/2015 0:00,-1,0,1
6339,356000,The Hero of Kendrickstone,game,4.99,3/13/2015 0:00,-1,0,0
6340,356090,Machineers - Episode 1: Tivoli Town,game,4.99,5/15/2015 0:00,-1,0,0
6341,356200,Keen Dreams,game,4.99,9/28/2015 0:00,-1,0,0
6342,356250,Gathering Sky,game,4.99,8/13/2015 0:00,-1,0,0
6343,356260,Stalingrad,game,4.99,3/25/2015 0:00,-1,0,0
6344,356270,Cuban Missile Crisis,game,4.99,3/25/2015 0:00,-1,0,1
6345,356280,Desert Law,game,4.99,3/25/2015 0:00,-1,0,0
6346,356290,Cuban Missile Crisis: Ice Crusade,game,4.99,3/25/2015 0:00,-1,0,1
6347,356580,Aerannis,game,4.99,9/15/2015 0:00,-1,0,0
6348,356730,The Hole Story,game,4.99,7/13/2015 0:00,-1,0,0
6349,357120,Big Action Mega Fight!,game,4.99,01/12/2016 00:00,-1,0,0
6350,357490,Astroloco: Worst Contact,game,4.99,03/11/2016 00:00,-1,0,0
6351,357750,Damn virgins,game,4.99,7/30/2015 0:00,-1,0,0
6352,357780,Defend Your Life,game,4.99,04/10/2015 00:00,-1,0,0
6353,357890,Vortex Attack: ??????????,game,4.99,5/27/2015 0:00,-1,0,0
6354,358070,Earthtongue,game,4.99,4/27/2015 0:00,-1,0,0
6355,358080,No Turning Back: The Pixel Art Action-Adventure Roguelike,game,4.99,1/15/2016 0:00,-1,0,0
6356,358190,Blake Stone: Aliens of Gold,game,4.99,05/05/2015 00:00,-1,0,0
6357,358200,Math Rescue,game,4.99,05/05/2014 00:00,-1,0,0
6358,358220,Mystic Towers,game,4.99,05/05/2014 00:00,-1,0,0
6359,358230,Paganitzu,game,4.99,05/05/2014 00:00,-1,0,0
6360,358250,Cosmo's Cosmic Adventure,game,4.99,05/05/2014 00:00,-1,0,0
6361,358260,Crystal Caves,game,4.99,05/05/2014 00:00,-1,0,0
6362,358270,Death Rally (Classic),game,4.99,05/05/2014 00:00,-1,0,0
6363,358290,Hocus Pocus,game,4.99,05/05/2014 00:00,-1,0,0
6364,358310,Blake Stone: Planet Strike,game,4.99,05/05/2015 00:00,-1,0,0
6365,358320,Realms of Chaos,game,4.99,05/05/2014 00:00,-1,0,0
6366,358340,Word Rescue,game,4.99,05/05/2014 00:00,-1,0,0
6367,358350,Secret Agent,game,4.99,05/05/2014 00:00,-1,0,0
6368,358360,Raptor: Call of the Shadows (1994 Classic Edition),game,4.99,05/05/2014 00:00,-1,0,0
6369,358380,Wacky Wheels,game,4.99,05/05/2014 00:00,-1,0,0
6370,358770,The Reject Demon: Toko Chapter 0 — Prelude,game,4.99,05/08/2015 00:00,-1,17,0
6371,359040,The Music Machine,game,4.99,05/06/2015 00:00,-1,0,0
6372,359280,Heroes of Loot,game,4.99,5/25/2015 0:00,-1,0,0
6373,359370,Pirate's Life,game,4.99,4/17/2015 0:00,-1,0,0
6374,360030,XLarn,game,4.99,5/25/2015 0:00,-1,0,0
6375,360130,Cloud Knights,game,4.99,4/27/2015 0:00,-1,13,0
6376,360450,Kiai Resonance,game,4.99,4/23/2015 0:00,-1,0,1
6377,360590,"Once Bitten, Twice Dead!",game,4.99,07/07/2015 00:00,-1,0,1
6378,360750,StarFence,game,4.99,4/20/2015 0:00,-1,0,0
6379,360890,The Lost Valley,game,4.99,4/20/2015 0:00,-1,0,0
6380,361110,Prometheus - The Fire Thief,game,4.99,4/20/2015 0:00,-1,0,0
6381,361160,Steamalot: Epoch's Journey,game,4.99,8/31/2015 0:00,-1,0,1
6382,361190,Sparkle 3 Genesis,game,4.99,4/24/2015 0:00,-1,0,0
6383,361250,Strange Space,game,4.99,12/22/2015 0:00,-1,0,0
6384,361380,World War I,game,4.99,04/09/2015 00:00,-1,0,0
6385,361970,Weather Lord: The Successor's Path,game,4.99,05/07/2015 00:00,-1,0,0
6386,362160,Sydney's World,game,4.99,02/01/2016 00:00,-1,0,0
6387,362350,Boss Monster,game,4.99,4/28/2016 0:00,-1,0,1
6388,362610,High On Racing,game,4.99,5/25/2015 0:00,-1,0,0
6389,362790,Word Wonders: The Tower of Babel,game,4.99,05/08/2015 00:00,-1,0,0
6390,362810,Fighties,game,4.99,7/13/2015 0:00,-1,0,1
6391,362930,Garfield Kart,game,4.99,10/16/2015 0:00,-1,0,0
6392,363220,Ghost in the Machine,game,4.99,4/22/2015 0:00,-1,0,0
6393,363510,STAR-BOX: RPG Adventures in Space,game,4.99,8/17/2015 0:00,-1,0,0
6394,363580,PING 1.5+™,game,4.99,8/13/2015 0:00,-1,0,0
6395,363920,SWR JST DX Selective Memory Erase Effect,game,4.99,4/20/2015 0:00,-1,0,0
6396,364060,Capsule Force,game,4.99,8/25/2015 0:00,-1,0,1
6397,364270,Lilly and Sasha: Curse of the Immortals,game,4.99,4/28/2015 0:00,-1,0,0
6398,364480,Red Goblin: Cursed Forest,game,4.99,5/15/2015 0:00,-1,0,0
6399,364660,Luminoso,game,4.99,4/17/2015 0:00,-1,0,0
6400,364710,Wonky Pigeon!,game,4.99,11/26/2015 0:00,-1,0,0
6401,364840,N2O: Nitrous Oxide,game,4.99,6/29/2015 0:00,-1,0,0
6402,364900,Red Bit Ninja,game,4.99,4/30/2015 0:00,-1,0,0
6403,364940,Pony World 3,game,4.99,4/27/2015 0:00,-1,0,0
6404,365060,Titanis,game,4.99,06/08/2015 00:00,-1,0,0
6405,365090,Super Snow Fight,game,4.99,11/24/2015 0:00,-1,0,0
6406,365120,Curse of the Crescent Isle DX,game,4.99,8/21/2015 0:00,-1,0,0
6407,365140,DREAMFLIGHT VR,game,4.99,5/21/2015 0:00,-1,0,0
6408,365150,Go Home - Rage incoming,game,4.99,08/03/2015 00:00,-1,0,0
6409,365210,Hollywood Visionary,game,4.99,05/01/2015 00:00,-1,0,0
6410,365240,Galaxy Union,game,4.99,06/01/2015 00:00,-1,0,0
6411,365580,Beeswing,game,4.99,05/08/2015 00:00,-1,0,0
6412,365870,Below Kryll,game,4.99,09/07/2015 00:00,-1,0,1
6413,365900,Pixel Dungeon,game,4.99,5/29/2015 0:00,-1,0,0
6414,366050,Star Balls,game,4.99,8/18/2015 0:00,-1,0,0
6415,366060,Teddy Terror,game,4.99,5/21/2015 0:00,-1,0,0
6416,366350,ROGUS - Kingdom of The Lost Souls,game,4.99,6/30/2015 0:00,-1,0,0
6417,366410,Ludoku,game,4.99,5/25/2015 0:00,-1,0,0
6418,366590,Prompt,game,4.99,07/06/2015 00:00,-1,0,0
6419,366600,Withstand: Apotheosis,game,4.99,7/31/2015 0:00,-1,0,0
6420,367030,Lootfest,game,4.99,5/14/2015 0:00,-1,0,1
6421,367060,Helena The 3rd,game,4.99,05/01/2015 00:00,-1,0,1
6422,367260,Dwarven Brawl Bros,game,4.99,6/25/2015 0:00,-1,0,0
6423,367660,UfoPilot : Astro-Creeps Elite,game,4.99,05/05/2015 00:00,-1,0,0
6424,367710,Afterlife Empire,game,4.99,8/21/2015 0:00,-1,0,0
6425,367780,Aero's Quest,game,4.99,06/08/2015 00:00,-1,0,0
6426,367800,Diamond Deeps,game,4.99,06/01/2015 00:00,-1,0,0
6427,368050,Almightree: The Last Dreamer,game,4.99,09/07/2015 00:00,-1,0,1
